image_name,vulnerability_id,package_name,installed_version,fixed_version,severity,cvss_v3
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-9070,libbinutils,2.30-21ubuntu1~18.04.2,2.30-21ubuntu1~18.04.3,LOW,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-9071,libbinutils,2.30-21ubuntu1~18.04.2,2.30-21ubuntu1~18.04.3,LOW,5.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-9073,libbinutils,2.30-21ubuntu1~18.04.2,2.30-21ubuntu1~18.04.3,LOW,5.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-9074,libbinutils,2.30-21ubuntu1~18.04.2,2.30-21ubuntu1~18.04.3,LOW,5.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-9075,libbinutils,2.30-21ubuntu1~18.04.2,2.30-21ubuntu1~18.04.3,LOW,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-9077,libbinutils,2.30-21ubuntu1~18.04.2,2.30-21ubuntu1~18.04.3,LOW,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-16592,libbinutils,2.30-21ubuntu1~18.04.2,2.30-21ubuntu1~18.04.7,LOW,5.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-7738,libblkid1,2.31.1-0.4ubuntu3.4,2.31.1-0.4ubuntu3.7,LOW,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-11236,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.2,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-11237,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.2,MEDIUM,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-19591,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.2,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-1751,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.2,MEDIUM,7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3999,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,MEDIUM,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2016-10228,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-19126,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.2,LOW,3.3
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-25013,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-9169,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.2,LOW,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-10029,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.2,LOW,5.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-1752,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.2,LOW,7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-27618,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,5.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-29562,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,4.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-6096,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,8.1
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3326,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-35942,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,9.1
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-23218,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-23219,libc-bin,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-11236,libc6,2.27-3ubuntu1,2.27-3ubuntu1.2,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-11237,libc6,2.27-3ubuntu1,2.27-3ubuntu1.2,MEDIUM,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-19591,libc6,2.27-3ubuntu1,2.27-3ubuntu1.2,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-1751,libc6,2.27-3ubuntu1,2.27-3ubuntu1.2,MEDIUM,7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3999,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,MEDIUM,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2016-10228,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-19126,libc6,2.27-3ubuntu1,2.27-3ubuntu1.2,LOW,3.3
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-25013,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-9169,libc6,2.27-3ubuntu1,2.27-3ubuntu1.2,LOW,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-10029,libc6,2.27-3ubuntu1,2.27-3ubuntu1.2,LOW,5.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-1752,libc6,2.27-3ubuntu1,2.27-3ubuntu1.2,LOW,7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-27618,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,5.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-29562,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,4.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-6096,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,8.1
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3326,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-35942,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,9.1
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-23218,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-23219,libc6,2.27-3ubuntu1,2.27-3ubuntu1.5,LOW,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-5188,libcom-err2,1.44.1-1ubuntu1.2,1.44.1-1ubuntu1.3,MEDIUM,6.7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-1304,libcom-err2,1.44.1-1ubuntu1.2,1.44.1-1ubuntu1.4,MEDIUM,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-8177,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.9,MEDIUM,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-8285,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.12,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-8286,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.12,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-22876,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.13,MEDIUM,5.3
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-22924,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.14,MEDIUM,3.7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-22925,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.14,MEDIUM,5.3
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-22946,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.15,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-22947,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.15,MEDIUM,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-22576,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.17,MEDIUM,8.1
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-27774,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.17,MEDIUM,5.7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-27782,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.18,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-32206,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.19,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-32208,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.19,MEDIUM,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-32221,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.21,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-43552,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.22,MEDIUM,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2023-23916,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.23,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2023-27535,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.24,MEDIUM,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-8231,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.10,LOW,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-8284,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.12,LOW,3.7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-22898,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.14,LOW,3.1
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-27776,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.17,LOW,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-27781,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.18,LOW,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-35252,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.20,LOW,3.7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2023-27533,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.24,LOW,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2023-27534,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.24,LOW,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2023-27536,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.24,LOW,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2023-27538,libcurl4,7.58.0-2ubuntu3.8,7.58.0-2ubuntu3.24,LOW,5.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-25235,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,HIGH,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-25236,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,HIGH,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-46143,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,MEDIUM,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-22822,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-22823,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-22824,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-22825,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-22826,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-22827,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-23852,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-23990,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-25313,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.7,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-25314,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.7,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-25315,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.7,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-40674,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.8,MEDIUM,8.1
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-43680,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.8,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-45960,libexpat1,2.2.5-3ubuntu0.2,2.2.5-3ubuntu0.4,LOW,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-5188,libext2fs2,1.44.1-1ubuntu1.2,1.44.1-1ubuntu1.3,MEDIUM,6.7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-1304,libext2fs2,1.44.1-1ubuntu1.2,1.44.1-1ubuntu1.4,MEDIUM,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-7738,libfdisk1,2.31.1-0.4ubuntu3.4,2.31.1-0.4ubuntu3.7,LOW,7.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-15847,libgcc1,8.3.0-6ubuntu1~18.04.1,8.3.0-26ubuntu1~18.04,LOW,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-13627,libgcrypt20,1.8.1-4ubuntu1.1,1.8.1-4ubuntu1.2,MEDIUM,6.3
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-40528,libgcrypt20,1.8.1-4ubuntu1.1,1.8.1-4ubuntu1.3,MEDIUM,5.9
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-33560,libgcrypt20,1.8.1-4ubuntu1.1,1.8.1-4ubuntu1.3,LOW,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-43618,libgmp10,2:6.1.2+dfsg-2,2:6.1.2+dfsg-2ubuntu0.1,LOW,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-2509,libgnutls30,3.5.18-1ubuntu1.1,3.5.18-1ubuntu1.6,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-4209,libgnutls30,3.5.18-1ubuntu1.1,3.5.18-1ubuntu1.6,LOW,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-20217,libgssapi-krb5-2,1.16-2ubuntu0.1,1.16-2ubuntu0.3,MEDIUM,5.3
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-28196,libgssapi-krb5-2,1.16-2ubuntu0.1,1.16-2ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-36222,libgssapi-krb5-2,1.16-2ubuntu0.1,1.16-2ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-37750,libgssapi-krb5-2,1.16-2ubuntu0.1,1.16-2ubuntu0.4,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-42898,libgssapi-krb5-2,1.16-2ubuntu0.1,1.16-2ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-16860,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-44758,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3116,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3437,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-41916,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-42898,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-44640,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-45142,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-12098,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3671,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-16860,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-44758,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3116,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3437,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-41916,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-42898,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-44640,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-45142,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-12098,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3671,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-16860,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-44758,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3116,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3437,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-41916,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-42898,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-44640,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-45142,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-12098,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3671,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-16860,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-44758,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3116,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3437,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-41916,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-42898,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-44640,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-45142,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-12098,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3671,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-20305,libhogweed4,3.4-1,3.4-1ubuntu0.1,MEDIUM,8.1
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3580,libhogweed4,3.4-1,3.4.1-0ubuntu0.18.04.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-16869,libhogweed4,3.4-1,3.4.1-0ubuntu0.18.04.1,LOW,5.7
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-16860,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-44758,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3116,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-3437,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-41916,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-42898,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-44640,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-45142,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2019-12098,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-3671,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-20217,libk5crypto3,1.16-2ubuntu0.1,1.16-2ubuntu0.3,MEDIUM,5.3
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2020-28196,libk5crypto3,1.16-2ubuntu0.1,1.16-2ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-36222,libk5crypto3,1.16-2ubuntu0.1,1.16-2ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-37750,libk5crypto3,1.16-2ubuntu0.1,1.16-2ubuntu0.4,MEDIUM,6.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2022-42898,libk5crypto3,1.16-2ubuntu0.1,1.16-2ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2018-16860,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/istio/citadel:1.4.2,CVE-2021-44758,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
